review_priority,source_key,source_url,title,locale,department,category,section,chunk_index,sensitivity,review_required,public_answer_allowed,recommended_review_action,content_preview,decision,reviewer,review_date,reviewer_notes
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-reklamis-fsiqologia,https://alte.edu.ge/ka/reklamis-fsiqologia,რეკლამის ფსიქოლოგია,ka,General,program_overview,რეკლამის ფსიქოლოგია,1,medium,false,true,REVIEW_REQUIRED,"ვისთვის არის ეს კურსი? კურსი განკუთვნილია მარკეტინგისა და სარეკლამო სფეროში ჩართული ადამიანებისთვის, მენეჯერებისთვის და, ასევე მათთვის, ვინც მონაწილეობს სარეკლამო სტრატეგიების დაგეგმვასა და განხორციელებაში. კურსის მიმოხი",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-akademiuri-programebi,https://alte.edu.ge/ka/akademiuri-programebi,საბაკალავრო პროგრამები - აღწერა,ka,General,program_overview,საბაკალავრო პროგრამები - აღწერა,1,medium,false,true,REVIEW_REQUIRED,გაეცანით ალტე უნივერსიტეტის საბაკალავრო პროგრამებს და აირჩიეთ თქვენთვის სასურველი.,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-biznesis-administrirebis,https://alte.edu.ge/ka/biznesis-administrirebis,საბაკალავრო პროგრამები - აღწერა,ka,General,program_overview,საბაკალავრო პროგრამები - აღწერა,2,medium,false,true,REVIEW_REQUIRED,გაეცანით ალტე უნივერსიტეტის საბაკალავრო პროგრამებს და აირჩიეთ თქვენთვის სასურველი.,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-biznesis-administrirebis-eng-programa,https://alte.edu.ge/ka/biznesis-administrirebis-eng-programa,საბაკალავრო პროგრამები - აღწერა,ka,General,program_overview,საბაკალავრო პროგრამები - აღწერა,1,medium,false,true,REVIEW_REQUIRED,გაეცანით ალტე უნივერსიტეტის საბაკალავრო პროგრამებს და აირჩიეთ თქვენთვის სასურველი.,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-kompiuteruli-metsnierebis-inglisurenovani,https://alte.edu.ge/ka/kompiuteruli-metsnierebis-inglisurenovani,საბაკალავრო პროგრამები - აღწერა,ka,General,program_overview,საბაკალავრო პროგრამები - აღწერა,2,medium,false,true,REVIEW_REQUIRED,გაეცანით ალტე უნივერსიტეტის საბაკალავრო პროგრამებს და აირჩიეთ თქვენთვის სასურველი.,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-kompiuteruli-metsnierebis-qartulenovani,https://alte.edu.ge/ka/kompiuteruli-metsnierebis-qartulenovani,საბაკალავრო პროგრამები - აღწერა,ka,General,program_overview,საბაკალავრო პროგრამები - აღწერა,2,medium,false,true,REVIEW_REQUIRED,გაეცანით ალტე უნივერსიტეტის საბაკალავრო პროგრამებს და აირჩიეთ თქვენთვის სასურველი.,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,საბაკალავრო პროგრამები - აღწერა,ka,General,program_overview,საბაკალავრო პროგრამები - აღწერა,304,medium,false,true,REVIEW_REQUIRED,გაეცანით ალტე უნივერსიტეტის საბაკალავრო პროგრამებს და აირჩიეთ თქვენთვის სასურველი.,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-saertashoriso-urtiertobebi,https://alte.edu.ge/ka/saertashoriso-urtiertobebi,საბაკალავრო პროგრამები - აღწერა,ka,General,program_overview,საბაკალავრო პროგრამები - აღწერა,2,medium,false,true,REVIEW_REQUIRED,გაეცანით ალტე უნივერსიტეტის საბაკალავრო პროგრამებს და აირჩიეთ თქვენთვის სასურველი.,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-samartlis,https://alte.edu.ge/ka/samartlis,საბაკალავრო პროგრამები - აღწერა,ka,General,program_overview,საბაკალავრო პროგრამები - აღწერა,2,medium,false,true,REVIEW_REQUIRED,გაეცანით ალტე უნივერსიტეტის საბაკალავრო პროგრამებს და აირჩიეთ თქვენთვის სასურველი.,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-turizmi-2,https://alte.edu.ge/ka/turizmi-2,საბაკალავრო პროგრამები - აღწერა,ka,General,program_overview,საბაკალავრო პროგრამები - აღწერა,2,medium,false,true,REVIEW_REQUIRED,გაეცანით ალტე უნივერსიტეტის საბაკალავრო პროგრამებს და აირჩიეთ თქვენთვის სასურველი.,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-zhurnalistika,https://alte.edu.ge/ka/zhurnalistika,საბაკალავრო პროგრამები - აღწერა,ka,General,program_overview,საბაკალავრო პროგრამები - აღწერა,2,medium,false,true,REVIEW_REQUIRED,გაეცანით ალტე უნივერსიტეტის საბაკალავრო პროგრამებს და აირჩიეთ თქვენთვის სასურველი.,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-biznesis-administrireba-mba,https://alte.edu.ge/ka/biznesis-administrireba-mba,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,7,medium,false,true,REVIEW_REQUIRED,ელ. ფოსტა: business@alte.edu.ge საკონტაქტო ნომერი: 032 240 29 46/48,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-biznesis-administrirebis,https://alte.edu.ge/ka/biznesis-administrirebis,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,12,medium,false,true,REVIEW_REQUIRED,"ელ. ფოსტა: business@alte.edu.ge საკონტაქტო ნომერი: 032 240 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისა და პროგრამის შესახებ დამატებითი ინფორმაციის მისაღებად, შეავსეთ სარეგისტრაციო ფორმა.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-biznesis-administrirebis-eng,https://alte.edu.ge/ka/biznesis-administrirebis-eng,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,6,medium,false,true,REVIEW_REQUIRED,"ელ. ფოსტა: business@alte.edu.ge საკონტაქტო ნომერი: 032 240 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისა და პროგრამის შესახებ დამატებითი ინფორმაციის მისაღებად, შეავსეთ სარეგისტრაციო ფორმა.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-biznesis-administrirebis-eng-programa,https://alte.edu.ge/ka/biznesis-administrirebis-eng-programa,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,10,medium,false,true,REVIEW_REQUIRED,"ელ. ფოსტა: business@alte.edu.ge საკონტაქტო ნომერი: 032 240 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისა და პროგრამის შესახებ დამატებითი ინფორმაციის მისაღებად, შეავსეთ სარეგისტრაციო ფორმა.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-kompiuteruli-metsnierebis-inglisurenovani,https://alte.edu.ge/ka/kompiuteruli-metsnierebis-inglisurenovani,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,11,medium,false,true,REVIEW_REQUIRED,"ელ.ფოსტა: ITschool@alte.edu.ge საკონტაქტო ნომერი: 032 240 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისა და პროგრამის შესახებ დამატებითი ინფორმაციის მისაღებად, შეავსეთ სარეგისტრაციო ფორმა.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-kompiuteruli-metsnierebis-qartulenovani,https://alte.edu.ge/ka/kompiuteruli-metsnierebis-qartulenovani,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,11,medium,false,true,REVIEW_REQUIRED,"ელ.ფოსტა: ITschool@alte.edu.ge საკონტაქტო ნომერი: 032 240 29 46/48 *უნივერსიტეტის წარმომადგენელთან გასაუბრებისა და პროგრამის შესახებ დამატებითი ინფორმაციის მისაღებად, შეავსეთ სარეგისტრაციო ფორმა.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,12,medium,false,true,REVIEW_REQUIRED,"ელ. ფოსტა: business@alte.edu.ge საკონტაქტო ნომერი: 032 240 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისა და პროგრამის შესახებ დამატებითი ინფორმაციის მისაღებად, შეავსეთ სარეგისტრაციო ფორმა.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,22,medium,false,true,REVIEW_REQUIRED,"ელ. ფოსტა: lawandSS@alte.edu.ge საკონტაქტო ნომერი: 032 2 40 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისა და პროგრამის შესახებ დამატებითი ინფორმაციის მისაღებად, შეავსეთ სარეგისტრაციო ფორმა.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,31,medium,false,true,REVIEW_REQUIRED,"ელ. ფოსტა: lawandSS@alte.edu.ge საკონტაქტო ნომერი: 032 240 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისა და პროგრამის შესახებ დამატებითი ინფორმაციის მისაღებად, შეავსეთ სარეგისტრაციო ფორმა.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,40,medium,false,true,REVIEW_REQUIRED,ელ. ფოსტა: lawandSS@alte.edu.ge საკონტაქტო ნომერი: 032 240 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისთვის შეგიძლიათ შეავსოთ სარეგისტრაციო ფორმა,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,49,medium,false,true,REVIEW_REQUIRED,ელ. ფოსტა: business@alte.edu.ge საკონტაქტო ნომერი: 032 2 40 29 46.48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისთვის შეგიძლიათ შეავსოთ სარეგისტრაციო ფორმა .,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,60,medium,false,true,REVIEW_REQUIRED,"ელ.ფოსტა: ITschool@alte.edu.ge საკონტაქტო ნომერი: 032 240 29 46/48 *უნივერსიტეტის წარმომადგენელთან გასაუბრებისა და პროგრამის შესახებ დამატებითი ინფორმაციის მისაღებად, შეავსეთ სარეგისტრაციო ფორმა.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,70,medium,false,true,REVIEW_REQUIRED,"ელ.ფოსტა: ITschool@alte.edu.ge საკონტაქტო ნომერი: 032 240 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისა და პროგრამის შესახებ დამატებითი ინფორმაციის მისაღებად, შეავსეთ სარეგისტრაციო ფორმა.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,81,medium,false,true,REVIEW_REQUIRED,"ელ.ფოსტა : ITschool@alte.edu.ge საკონტაქტო ნომერი : 032 240 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისა და პროგრამის შესახებ დამატებითი ინფორმაციის მისაღებად, შეავსეთ სარეგისტრაციო ფორმა.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,95,medium,false,true,REVIEW_REQUIRED,ელ.ფოსტა:lawandSS@alte.edu.ge საკონტაქტო ნომერი: 032 2 40 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისთვის შეგიძლიათ შეავსოთ სარეგისტრაციო ფორმა,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-samartlis,https://alte.edu.ge/ka/samartlis,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,10,medium,false,true,REVIEW_REQUIRED,"ელ. ფოსტა: lawandSS@alte.edu.ge საკონტაქტო ნომერი: 032 2 40 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისა და პროგრამის შესახებ დამატებითი ინფორმაციის მისაღებად, შეავსეთ სარეგისტრაციო ფორმა.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-samartlis-samagistro,https://alte.edu.ge/ka/samartlis-samagistro,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,7,medium,false,true,REVIEW_REQUIRED,ელ-ფოსტა: lawandSS@alte.edu.ge ;,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-turizmi-2,https://alte.edu.ge/ka/turizmi-2,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,10,medium,false,true,REVIEW_REQUIRED,ელ. ფოსტა: business@alte.edu.ge საკონტაქტო ნომერი: 032 2 40 29 46.48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისთვის შეგიძლიათ შეავსოთ სარეგისტრაციო ფორმა .,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-turizmis,https://alte.edu.ge/ka/turizmis,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,5,medium,false,true,REVIEW_REQUIRED,ელ. ფოსტა: business@alte.edu.ge საკონტაქტო ნომერი: 032 2 40 29 46.48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისთვის შეგიძლიათ შეავსოთ სარეგისტრაციო ფორმა .,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-zhurnalistika,https://alte.edu.ge/ka/zhurnalistika,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,10,medium,false,true,REVIEW_REQUIRED,ელ.ფოსტა:lawandSS@alte.edu.ge საკონტაქტო ნომერი: 032 2 40 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისთვის შეგიძლიათ შეავსოთ სარეგისტრაციო ფორმა,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,სამართალი - აღწერა,ka,General,program_overview,სამართალი - აღწერა,15,medium,false,true,REVIEW_REQUIRED,"ისწავლე სამართალი ალტე უნივერსიტეტში და გაეცანი თანამედროვე გამოწვევებს: ციფრული ტექნოლოგიების სამართალს, სმარტ-კონტრაქტებსა და პრაქტიკულ იურისპრუდენციას.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-samartlis,https://alte.edu.ge/ka/samartlis,სამართალი - აღწერა,ka,General,program_overview,სამართალი - აღწერა,452,medium,false,true,REVIEW_REQUIRED,"ისწავლე სამართალი ალტე უნივერსიტეტში და გაეცანი თანამედროვე გამოწვევებს: ციფრული ტექნოლოგიების სამართალს, სმარტ-კონტრაქტებსა და პრაქტიკულ იურისპრუდენციას.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-samartlis-kongresi-2025,https://alte.edu.ge/ka/samartlis-kongresi-2025,სამართლის კონგრესი 2025 - აღწერა,ka,General,program_overview,სამართლის კონგრესი 2025 - აღწერა,465,medium,false,true,REVIEW_REQUIRED,"ღონისძიების ფარგლებში სტუდენტებს მიეცათ უნიკალური შესაძლებლობა, პირისპირ შეხვედროდნენ წამყვან იურიდიულ ფირმებს, ორგანიზაციებსა და სამართლებრივ ინსტიტუტებს.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-samartlis-kongresi-2025-2,https://alte.edu.ge/ka/samartlis-kongresi-2025-2,სამართლის კონგრესი 2025 - აღწერა,ka,General,program_overview,სამართლის კონგრესი 2025 - აღწერა,467,medium,false,true,REVIEW_REQUIRED,"ღონისძიების ფარგლებში სტუდენტებს მიეცათ უნიკალური შესაძლებლობა, პირისპირ შეხვედროდნენ წამყვან იურიდიულ ფირმებს, ორგანიზაციებსა და სამართლებრივ ინსტიტუტებს.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-samartlisa-da-ekonomikis-tsentri,https://alte.edu.ge/ka/samartlisa-da-ekonomikis-tsentri,სამართლისა და ეკონომიკის ცენტრი - აღწერა,ka,General,program_overview,სამართლისა და ეკონომიკის ცენტრი - აღწერა,480,medium,false,true,REVIEW_REQUIRED,"სამართლისა და ეკონომიკის კვლევა, დისკუსიები და ინოვაციები ალტე უნივერსიტეტში!",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-samartlisa-da-sotsialur-metsnierebata-skolashi-gamotskhadebuli-akademiuri-k,https://alte.edu.ge/ka/samartlisa-da-sotsialur-metsnierebata-skolashi-gamotskhadebuli-akademiuri-konkursis-shedegebi,სამართლისა და სოციალურ მეცნიერებათა სკოლაში გამოცხადებული აკადემიური კონკურსის შედეგები - აღწერა,ka,General,program_overview,სამართლისა და სოციალურ მეცნიერებათა სკოლაში გამოცხადებული აკადემიური კონკურსის შედეგები - აღწერა,493,medium,false,true,REVIEW_REQUIRED,ალტე უნივერსიტეტის სამართლისა და სოციალურ მეცნიერებათა სკოლაში გამოცხადებული აკადემიური კონკურსის შედეგები,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-saqartvelos-turizmis-erovnuli-administratsia,https://alte.edu.ge/ka/saqartvelos-turizmis-erovnuli-administratsia,საქართველოს ტურიზმის ეროვნული ადმინისტრაცია,ka,General,program_overview,საქართველოს ტურიზმის ეროვნული ადმინისტრაცია,496,medium,false,true,REVIEW_REQUIRED,საქართველოს ტურიზმის ეროვნული ადმინისტრაცია,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,ტურიზმის - აღწერა,ka,General,program_overview,ტურიზმის - აღწერა,45,medium,false,true,REVIEW_REQUIRED,"საქართველოს ეკონომიკისთვის ტურიზმს, სხვა დაბალშემოსავლიანი ქვეყნების მსგავსად, განსაკუთრებული მნიშვნელობა აქვს, რადგან მას დიდი წვლილი მიუძღვის ქვეყნის წინსვლასა და განვითარებაში.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-turizmi-2,https://alte.edu.ge/ka/turizmi-2,ტურიზმის - აღწერა,ka,General,program_overview,ტურიზმის - აღწერა,5,medium,false,true,REVIEW_REQUIRED,"საქართველოს ეკონომიკისთვის ტურიზმს, სხვა დაბალშემოსავლიანი ქვეყნების მსგავსად, განსაკუთრებული მნიშვნელობა აქვს, რადგან მას დიდი წვლილი მიუძღვის ქვეყნის წინსვლასა და განვითარებაში.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-turizmis,https://alte.edu.ge/ka/turizmis,ტურიზმის - აღწერა,ka,General,program_overview,ტურიზმის - აღწერა,582,medium,false,true,REVIEW_REQUIRED,"საქართველოს ეკონომიკისთვის ტურიზმს, სხვა დაბალშემოსავლიანი ქვეყნების მსგავსად, განსაკუთრებული მნიშვნელობა აქვს, რადგან მას დიდი წვლილი მიუძღვის ქვეყნის წინსვლასა და განვითარებაში.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-turizmis-industriis-trendebi-shesadzleblobebi-da-gamotsvevebi,https://alte.edu.ge/ka/turizmis-industriis-trendebi-shesadzleblobebi-da-gamotsvevebi,ტურიზმის ინდუსტრიის ტრენდები: შესაძლებლობები და გამოწვევები,ka,General,program_overview,ტურიზმის ინდუსტრიის ტრენდები: შესაძლებლობები და გამოწვევები,1,medium,false,true,REVIEW_REQUIRED,"შეხვედრების სერიის, “ის, ვინც გიზიარებს”, შემდეგ სტუმარი ელენე ოთარაშვილი, Golden Tulip Design Tbilisi-ის გენერალური მენეჯერია. შეხვედრის თემა: ტურიზმის ინდუსტრიის ტრენდები: შესაძლებლობები და გამოწვევები საუბარი შეეხება",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-turizmis-industriis-trendebi-shesadzleblobebi-da-gamotsvevebi,https://alte.edu.ge/ka/turizmis-industriis-trendebi-shesadzleblobebi-da-gamotsvevebi,ტურიზმის ინდუსტრიის ტრენდები: შესაძლებლობები და გამოწვევები - აღწერა,ka,General,program_overview,ტურიზმის ინდუსტრიის ტრენდები: შესაძლებლობები და გამოწვევები - აღწერა,592,medium,false,true,REVIEW_REQUIRED,"შეხვედრების სერიის, “ის, ვინც გიზიარებს”, შემდეგ სტუმარი ელენე ოთარაშვილი, Golden Tulip Design Tbilisi-ის გენერალური მენეჯერია.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-turizmisa-da-ekologiis-sauniversiteto-koleji,https://alte.edu.ge/ka/turizmisa-da-ekologiis-sauniversiteto-koleji,ტურიზმისა და ეკოლოგიის საუნივერსიტეტო კოლეჯი - აღწერა,ka,General,program_overview,ტურიზმისა და ეკოლოგიის საუნივერსიტეტო კოლეჯი - აღწერა,594,medium,false,true,REVIEW_REQUIRED,"კოლეჯი სპეციალიზებული დაწესებულებაა, რომელიც სტუდენტებს სთავაზობს პროგრამებს ტურიზმის, სტუმართმოყვარეობისა და გარემოსდაცვითი მეცნიერებების სფეროში.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-turizmisa-da-maspindzlobis-menejmentis-programa,https://alte.edu.ge/ka/turizmisa-da-maspindzlobis-menejmentis-programa,ტურიზმისა და მასპინძლობის მენეჯმენტის პროგრამა,ka,General,program_overview,ტურიზმისა და მასპინძლობის მენეჯმენტის პროგრამა,599,medium,false,true,REVIEW_REQUIRED,"ალტე უნივერსიტეტი გთავაზობს ტურიზმისა და მასპინძლობის მენეჯმენტის საბაკალავრო პროგრამას, რომლის ფარგლებში შეძლებ, შეისწავლო სფეროს თანამედროვე მიდგომები, გაიარო პრაქტიკა წამყვან ორგანიზაციებში და დაიწყო საკუთარ ბიზნესზე",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-stsavla,https://alte.edu.ge/ka/stsavla,უწყვეტი განათლება - აღწერა,ka,General,program_overview,უწყვეტი განათლება - აღწერა,1,medium,false,true,REVIEW_REQUIRED,გაიუმჯობესე უნარები ალტე უნივერსიტეტის უწყვეტი განათლებისა და ტრენინგ პროგრამებით!,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,ფსიქოლოგია - აღწერა,ka,General,program_overview,ფსიქოლოგია - აღწერა,25,medium,false,true,REVIEW_REQUIRED,"საბაკალავრო პროგრამა ფსიქოლოგია – მიიღე მრავალმხრივი განათლება ალტეში. შეისწავლე ფსიქიკური პროცესები, პიროვნების თეორიები და კვლევის მეთოდები.",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,ფსიქოლოგიის - აღწერა,ka,General,program_overview,ფსიქოლოგიის - აღწერა,27,medium,false,true,REVIEW_REQUIRED,შეისწავლეთ ფსიქოლოგია ალტე უნივერსიტეტში. საბაკალავრო პროგრამა გთავაზობთ სიღრმისეულ თეორიულ ცოდნასა და პრაქტიკულ უნარებს ადამიანის ქცევისა და ფსიქიკის შესასწავლად.,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-ghia-akademiuri-konkursis-pirveladi-shedegebi-biznesis-skola,https://alte.edu.ge/ka/ghia-akademiuri-konkursis-pirveladi-shedegebi-biznesis-skola,ღია აკადემიური კონკურსის პირველადი შედეგები - ბიზნესის სკოლა - აღწერა,ka,General,program_overview,ღია აკადემიური კონკურსის პირველადი შედეგები - ბიზნესის სკოლა - აღწერა,177,medium,false,true,REVIEW_REQUIRED,2025 წლის 5 დეკემბერს გამოცხადებული ღია კონკურსის ფარგლებში შერჩეული კანდიდატები,,,,
P2,full_alte_local_kb_admissions_general_alte-edu-ge-ka-migheba,https://alte.edu.ge/ka/migheba,ბაკალავრებისთვის - აღწერა,ka,Student Services,admissions_general,ბაკალავრებისთვის - აღწერა,283,medium,false,true,REVIEW_REQUIRED,"აღმოაჩინე ალტე უნივერსიტეტის საბაკალავრო პროგრამები: ბიზნესი, სამართალი, ფსიქოლოგია, IT და სხვა. მიიღე თანამედროვე განათლება და შექმენი შენი წარმატებული კარიერა.",,,,
P2,full_alte_local_kb_admissions_general_alte-edu-ge-ka-studentebis-sakonsultatsio-saatebi,https://alte.edu.ge/ka/studentebis-sakonsultatsio-saatebi,სტუდენტების საკონსულტაციო საათები,ka,Student Services,admissions_general,სტუდენტების საკონსულტაციო საათები,1,medium,false,true,REVIEW_REQUIRED,"ალტე უნივერსიტეტის სტუდენტებისათვის სასწავლო პროგრამითა და შესაბამისი კურსების სილაბუსით, ლექტორებთან დამატებითი საკონსულტაციო მხარდაჭერის მიღების შესაძლებლობაა გათვალისწინებული. იმ შემთხვევაში, თუ სალექციო/სასემინარო სა",,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-kompiuteruli-metsnierebis-inglisurenovani,https://alte.edu.ge/ka/kompiuteruli-metsnierebis-inglisurenovani,კომპიუტერული მეცნიერება (ინგლისურენოვანი) - აღწერა,ka,Student Services,program_overview,კომპიუტერული მეცნიერება (ინგლისურენოვანი) - აღწერა,185,medium,false,true,REVIEW_REQUIRED,შეისწავლე კომპიუტერული მეცნიერებები (ინგლისურენოვანი) ალტე უნივერსიტეტში და მოემზადე გლობალური კარიერისთვის!,,,,
P2,full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,კომპიუტერული მეცნიერება (ინგლისურენოვანი) - აღწერა,ka,Student Services,program_overview,კომპიუტერული მეცნიერება (ინგლისურენოვანი) - აღწერა,63,medium,false,true,REVIEW_REQUIRED,შეისწავლე კომპიუტერული მეცნიერებები (ინგლისურენოვანი) ალტე უნივერსიტეტში და მოემზადე გლობალური კარიერისთვის!,,,,
P2,full_alte_local_kb_student_services_alte-edu-ge-ka-biblioteka,https://alte.edu.ge/ka/biblioteka,html_title,ka,Student Services,student_services,html_title,4,medium,false,true,REVIEW_REQUIRED,📚 ბიბლიოთეკის მომსახურება | ალტე უნივერსიტეტი,,,,
P2,full_alte_local_kb_student_services_alte-edu-ge-ka-biblioteka,https://alte.edu.ge/ka/biblioteka,html_title,ka,Student Services,student_services,html_title,7,medium,false,true,REVIEW_REQUIRED,სამეცნიერო ბაზები | ალტე უნივერსიტეტი,,,,
P2,full_alte_local_kb_student_services_alte-edu-ge-ka-biblioteka,https://alte.edu.ge/ka/biblioteka,html_title,ka,Student Services,student_services,html_title,10,medium,false,true,REVIEW_REQUIRED,📚 ბიბლიოთეკით სარგებლობის წესები | ალტე უნივერსიტეტი,,,,
