source_id,question,source_title,source_file,topic,department,answer_policy,handover_recommended,suggested_decision,reviewer_decision,reviewer_comment
alte_required_plagiarism_004,"აკადემიური კეთილსინდისიერება: რა წერია ნაწილში - განიხილება თემის ხელმძღვანელის მიერ, საკურსო ნაშრომის შემთხვევაში ლექტორის მიერ,?",პლაგიატის წესი,065_QlAZe56OHS.pdf,აკადემიური კეთილსინდისიერება,academic_registry,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_plagiarism_005,"აკადემიური კეთილსინდისიერება: რა წერია ნაწილში - გათვალისწინებით 3 დღიდან, 5 დღემდე)?",პლაგიატის წესი,065_QlAZe56OHS.pdf,აკადემიური კეთილსინდისიერება,academic_registry,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_financial_support_001,რა ფინანსური მხარდაჭერის მექანიზმებია?,ფინანსური მხარდაჭერის მექანიზმების წესი,067_-07.04.26.pdf,ფინანსური მხარდაჭერა,finance,conservative_handover_for_eligibility,True,APPROVE_CONSERVATIVE_OR_HANDOVER,,
alte_required_financial_support_002,შესაძლებელია სწავლის საფასურის გადანაწილება?,ფინანსური მხარდაჭერის მექანიზმების წესი,067_-07.04.26.pdf,ფინანსური მხარდაჭერა,finance,conservative_handover_for_eligibility,True,APPROVE_CONSERVATIVE_OR_HANDOVER,,
alte_required_financial_support_003,ვის მივმართო დაფინანსების საკითხზე?,ფინანსური მხარდაჭერის მექანიზმების წესი,067_-07.04.26.pdf,ფინანსური მხარდაჭერა,finance,conservative_handover_for_eligibility,True,APPROVE_CONSERVATIVE_OR_HANDOVER,,
alte_required_financial_support_004,ფინანსური მხარდაჭერა: რა წერია ნაწილში - 3.8.2 სწავლის სპეციალური საფასური და შეღავათი შესაძლოა დადგინდეს უნივერსიტეტის?,ფინანსური მხარდაჭერის მექანიზმების წესი,067_-07.04.26.pdf,ფინანსური მხარდაჭერა,finance,conservative_handover_for_eligibility,True,APPROVE_CONSERVATIVE_OR_HANDOVER,,
alte_required_financial_support_005,ფინანსური მხარდაჭერა: რა წერია ნაწილში - 4. უნივერსიტეტის ფონდი და დაფინანსების წყაროები?,ფინანსური მხარდაჭერის მექანიზმების წესი,067_-07.04.26.pdf,ფინანსური მხარდაჭერა,finance,conservative_handover_for_eligibility,True,APPROVE_CONSERVATIVE_OR_HANDOVER,,
alte_required_ethics_code_001,რა წესებს ადგენს ეთიკის კოდექსი?,ეთიკის კოდექსი,074_vQyJ19AYWH.pdf,ეთიკა,student_services,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_ethics_code_002,რა ვალდებულებები აქვს სტუდენტს ეთიკის კოდექსით?,ეთიკის კოდექსი,074_vQyJ19AYWH.pdf,ეთიკა,student_services,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_ethics_code_003,ეთიკა: რა წერია ნაწილში - თავი I?,ეთიკის კოდექსი,074_vQyJ19AYWH.pdf,ეთიკა,student_services,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_ethics_code_004,"ეთიკა: რა წერია ნაწილში - 2.5 პერსონალი - უნივერსიტეტის აკადემიური, სამეცნიერო, ადმინისტრაციული და დამხმარე?",ეთიკის კოდექსი,074_vQyJ19AYWH.pdf,ეთიკა,student_services,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_ethics_code_005,ეთიკა: რა წერია ნაწილში - თავი II?,ეთიკის კოდექსი,074_vQyJ19AYWH.pdf,ეთიკა,student_services,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_ethics_code_006,ეთიკა: რა წერია ნაწილში - 4. უნივერსიტეტის პერსონალისა და სტუდენტების ქცევის წესები და ურთიერთობის?,ეთიკის კოდექსი,074_vQyJ19AYWH.pdf,ეთიკა,student_services,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_ethics_code_007,ეთიკა: რა წერია ნაწილში - 4.2 ადმინისტრაციულ და დამხმარე პერსონალის მოვალეობაა უნივერსიტეტში შექმნას?,ეთიკის კოდექსი,074_vQyJ19AYWH.pdf,ეთიკა,student_services,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_ethics_code_008,ეთიკა: რა წერია ნაწილში - სიძულვილი ენის გამოყენება;?,ეთიკის კოდექსი,074_vQyJ19AYWH.pdf,ეთიკა,student_services,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_ethics_code_009,ეთიკა: რა წერია ნაწილში - ეთიკურ პრინციპებთან (როგორც პროცედურის (მაგ. Კვლევაში ჩართულ პირთა?,ეთიკის კოდექსი,074_vQyJ19AYWH.pdf,ეთიკა,student_services,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_ethics_code_010,ეთიკა: რა წერია ნაწილში - 6. კომიტეტში საქმის განხილვის პროცედურა/დისციპლინური წარმოება?,ეთიკის კოდექსი,074_vQyJ19AYWH.pdf,ეთიკა,student_services,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_ethics_code_011,"ეთიკა: რა წერია ნაწილში - ბ) პერსონალის, კურსდამთავრებულის, დამსაქმებლის ან/და სტუდენტის?",ეთიკის კოდექსი,074_vQyJ19AYWH.pdf,ეთიკა,student_services,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_ethics_code_012,"ეთიკა: რა წერია ნაწილში - განხილვაზე, სხდომა შეიძლება გადაიდოს არაუმეტეს 10 დღით, პირის განხილვაზე?",ეთიკის კოდექსი,074_vQyJ19AYWH.pdf,ეთიკა,student_services,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_ethics_code_013,"ეთიკა: რა წერია ნაწილში - 6.13 თუ საჩივრის/განცხადების ავტორი უარს იტყვის საჩივარზე, კომიტეტი უფლებამოსილია?",ეთიკის კოდექსი,074_vQyJ19AYWH.pdf,ეთიკა,student_services,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_ethics_code_014,"ეთიკა: რა წერია ნაწილში - შესაძლებელია გასაჩივრდეს სასამართლოში, კანონმდებლობით განსაზღვრული წესით,?",ეთიკის კოდექსი,074_vQyJ19AYWH.pdf,ეთიკა,student_services,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_ethics_code_015,ეთიკა: რა წერია ნაწილში - შემდეგ?,ეთიკის კოდექსი,074_vQyJ19AYWH.pdf,ეთიკა,student_services,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_001,როგორ ტარდება გამოცდები?,გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_002,რა ხდება გამოცდაზე არგამოცხადების შემთხვევაში?,გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_003,როგორ ხდება გამოცდის შედეგის გასაჩივრება?,გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_004,"გამოცდები: რა წერია ნაწილში - მაჟორული გარემოებები, ასევე სხვა ობიექტური გარემოებები, რომლებიც?",გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_005,გამოცდები: რა წერია ნაწილში - მუხლი 4. საგამოცდო განრიგის შედგენა და გამოცდების დაგეგმვის წესი?,გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_006,"გამოცდები: რა წერია ნაწილში - 4.6. გადაუდებელი გარემოებების არსებობის შემთხვევაში, საგამოცდო ცენტრს უფლება?",გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_007,გამოცდები: რა წერია ნაწილში - მუხლი 6. გამოცდებზე დაშვების პროცედურა და წინაპირობები?,გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_008,გამოცდები: რა წერია ნაწილში - მუხლი 7. გამოცდის ჩატარებასა და ზედამხედველობაზე პასუხისმგებელი პირები?,გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_009,გამოცდები: რა წერია ნაწილში - დაემორჩილოს დამკვირვებლის მითითებებს და დაუყოვნებლივ დატოვოს საგამოცდო?,გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_010,გამოცდები: რა წერია ნაწილში - მუხლი 10. საგამოცდო მასალის შეგროვების წესი?,გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_011,გამოცდები: რა წერია ნაწილში - მუხლი 11. საგამოცდო ნაშრომების შეფასება?,გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_012,გამოცდები: რა წერია ნაწილში - მუხლი 12. გამოცდის შედეგების გასაჩივრების წესი?,გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_013,გამოცდები: რა წერია ნაწილში - 12.4. საჩივრის მიმღები სუბიექტი არის საგამოცდო ცენტრი. საგამოცდო შედეგებთან ან?,გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_014,გამოცდები: რა წერია ნაწილში - 13.1 სტუდენტს უფლება აქვს გაასაჩივროს საბაკალავრო/სამაგისტრო ნაშრომის შეფასება?,გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_015,გამოცდები: რა წერია ნაწილში - დანართი 1?,გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_016,გამოცდები: რა წერია ნაწილში - 2.3.2. ჩააბაროს დოკუმენტაცია და შესაბამისი მასალა საგამოცდო ცენტრში?,გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_exam_regulation_017,გამოცდები: რა წერია ნაწილში - დანართი 2?,გამოცდების ჩატარების დებულება,077_.pdf,გამოცდები,academic_registry,conservative_for_personal_cases,False,APPROVE_CONSERVATIVE,,
alte_required_academic_calendar_001,როდის იწყება სემესტრი?,აკადემიური კალენდარი 2025-2026,078_2025-2026.pdf,აკადემიური კალენდარი,academic_registry,direct_with_official_channel_caveat,False,APPROVE_CONSERVATIVE,,
alte_required_academic_calendar_002,როდის არის ადმინისტრაციული რეგისტრაცია?,აკადემიური კალენდარი 2025-2026,078_2025-2026.pdf,აკადემიური კალენდარი,academic_registry,direct_with_official_channel_caveat,False,APPROVE_CONSERVATIVE,,
alte_required_academic_calendar_003,როდის ტარდება შუალედური ან დასკვნითი გამოცდები?,აკადემიური კალენდარი 2025-2026,078_2025-2026.pdf,აკადემიური კალენდარი,academic_registry,direct_with_official_channel_caveat,False,APPROVE_CONSERVATIVE,,
alte_required_ombudsman_001,რას აკეთებს სტუდენტური ომბუდსმენი?,სტუდენტური ომბუდსმენის დებულება,080_73ut09R5Pa.pdf,ომბუდსმენი,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_ombudsman_002,როდის უნდა მივმართო ომბუდსმენს?,სტუდენტური ომბუდსმენის დებულება,080_73ut09R5Pa.pdf,ომბუდსმენი,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_ombudsman_003,ომბუდსმენი: რა წერია ნაწილში - 1 სტუდენტური ომბუდსმენი ექვემდებარება უნივერსიტეტის პრეზიდენტს. ნებისმიერი პირის მხრიდან სხვადასხვა სახის?,სტუდენტური ომბუდსმენის დებულება,080_73ut09R5Pa.pdf,ომბუდსმენი,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_ombudsman_004,ომბუდსმენი: რა წერია ნაწილში - V. სტუდენტური ომბუდსმენის დანიშვნა?,სტუდენტური ომბუდსმენის დებულება,080_73ut09R5Pa.pdf,ომბუდსმენი,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_ombudsman_005,ომბუდსმენი: რა წერია ნაწილში - VII. სტუდენტური ომბუდსმენისთვის მიმართვის წესი?,სტუდენტური ომბუდსმენის დებულება,080_73ut09R5Pa.pdf,ომბუდსმენი,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_ombudsman_006,ომბუდსმენი: რა წერია ნაწილში - VIII. რეზოლუცია?,სტუდენტური ომბუდსმენის დებულება,080_73ut09R5Pa.pdf,ომბუდსმენი,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_student_self_government_001,რა არის სტუდენტური თვითმმართველობა?,სტუდენტური თვითმმართველობის დებულება,082_6tvL7mhYc7.pdf,სტუდენტური თვითმმართველობა,student_services,direct_general,False,APPROVE_PUBLIC,,
alte_required_student_self_government_002,როგორ მონაწილეობს სტუდენტი თვითმმართველობაში?,სტუდენტური თვითმმართველობის დებულება,082_6tvL7mhYc7.pdf,სტუდენტური თვითმმართველობა,student_services,direct_general,False,APPROVE_PUBLIC,,
alte_required_student_self_government_003,"სტუდენტური თვითმმართველობა: რა წერია ნაწილში - 2.5. სტუდენტი - პირი, რომელიც „უმაღლესი განათლების შესახებ“ საქართველოს?",სტუდენტური თვითმმართველობის დებულება,082_6tvL7mhYc7.pdf,სტუდენტური თვითმმართველობა,student_services,direct_general,False,APPROVE_PUBLIC,,
alte_required_student_self_government_004,სტუდენტური თვითმმართველობა: რა წერია ნაწილში - სტუდენტური თვითმმართველობის უფლებამოსილება?,სტუდენტური თვითმმართველობის დებულება,082_6tvL7mhYc7.pdf,სტუდენტური თვითმმართველობა,student_services,direct_general,False,APPROVE_PUBLIC,,
alte_required_student_self_government_005,სტუდენტური თვითმმართველობა: რა წერია ნაწილში - სტუდენტური თვითმმართველობის სტრუქტურა?,სტუდენტური თვითმმართველობის დებულება,082_6tvL7mhYc7.pdf,სტუდენტური თვითმმართველობა,student_services,direct_general,False,APPROVE_PUBLIC,,
alte_required_student_self_government_006,სტუდენტური თვითმმართველობა: რა წერია ნაწილში - თვითმმართველობის დელეგატის უფლებები და მოვალეობები?,სტუდენტური თვითმმართველობის დებულება,082_6tvL7mhYc7.pdf,სტუდენტური თვითმმართველობა,student_services,direct_general,False,APPROVE_PUBLIC,,
alte_required_student_self_government_007,სტუდენტური თვითმმართველობა: რა წერია ნაწილში - თვითმმართველობის პრეზიდენტი?,სტუდენტური თვითმმართველობის დებულება,082_6tvL7mhYc7.pdf,სტუდენტური თვითმმართველობა,student_services,direct_general,False,APPROVE_PUBLIC,,
alte_required_student_self_government_008,სტუდენტური თვითმმართველობა: რა წერია ნაწილში - ვიცე-პრეზიდენტი?,სტუდენტური თვითმმართველობის დებულება,082_6tvL7mhYc7.pdf,სტუდენტური თვითმმართველობა,student_services,direct_general,False,APPROVE_PUBLIC,,
alte_required_student_self_government_009,სტუდენტური თვითმმართველობა: რა წერია ნაწილში - 12.1. სტუდენტური თვითმმართველობის დეპარტამენტი არის კონკრეტულ სფეროში?,სტუდენტური თვითმმართველობის დებულება,082_6tvL7mhYc7.pdf,სტუდენტური თვითმმართველობა,student_services,direct_general,False,APPROVE_PUBLIC,,
alte_required_student_self_government_010,სტუდენტური თვითმმართველობა: რა წერია ნაწილში - სსსმ/შშმ პირების მხარდამჭერი ჯგუფი?,სტუდენტური თვითმმართველობის დებულება,082_6tvL7mhYc7.pdf,სტუდენტური თვითმმართველობა,student_services,direct_general,False,APPROVE_PUBLIC,,
alte_required_student_self_government_011,სტუდენტური თვითმმართველობა: რა წერია ნაწილში - პრეზიდენტის ხელმოწერა: ______________?,სტუდენტური თვითმმართველობის დებულება,082_6tvL7mhYc7.pdf,სტუდენტური თვითმმართველობა,student_services,direct_general,False,APPROVE_PUBLIC,,
alte_required_student_self_government_012,სტუდენტური თვითმმართველობა: რა წერია ნაწილში - მუხლი 6. არჩევნების ორგანიზება და ჩატარების წესი?,სტუდენტური თვითმმართველობის დებულება,082_6tvL7mhYc7.pdf,სტუდენტური თვითმმართველობა,student_services,direct_general,False,APPROVE_PUBLIC,,
alte_required_student_self_government_013,სტუდენტური თვითმმართველობა: რა წერია ნაწილში - 6.8. კენჭისყრის დასრულების შემდეგ უნივერსიტეტის ცენტრალური საარჩევნო?,სტუდენტური თვითმმართველობის დებულება,082_6tvL7mhYc7.pdf,სტუდენტური თვითმმართველობა,student_services,direct_general,False,APPROVE_PUBLIC,,
alte_required_student_self_government_014,სტუდენტური თვითმმართველობა: რა წერია ნაწილში - თავმჯდომარეობს თვითმმართველობის საბჭოს პირველ სხდომას და?,სტუდენტური თვითმმართველობის დებულება,082_6tvL7mhYc7.pdf,სტუდენტური თვითმმართველობა,student_services,direct_general,False,APPROVE_PUBLIC,,
alte_required_library_rules_001,როგორ ვისარგებლო ბიბლიოთეკით?,ბიბლიოთეკით სარგებლობის წესები,086_e1Y852YO2T.pdf,ბიბლიოთეკა,library,direct_general,False,APPROVE_PUBLIC,,
alte_required_library_rules_002,რა წესებია ბიბლიოთეკაში?,ბიბლიოთეკით სარგებლობის წესები,086_e1Y852YO2T.pdf,ბიბლიოთეკა,library,direct_general,False,APPROVE_PUBLIC,,
alte_required_library_rules_003,ბიბლიოთეკა: რა წერია ნაწილში - 6. მკითხველის უფლება-მოვალეობები?,ბიბლიოთეკით სარგებლობის წესები,086_e1Y852YO2T.pdf,ბიბლიოთეკა,library,direct_general,False,APPROVE_PUBLIC,,
alte_required_library_rules_004,ბიბლიოთეკა: რა წერია ნაწილში - • ბიბლიოთეკიდან მასალა გაიცემა სხვადასხვა ვადით გასაცემი მასალის ფორმატისა და?,ბიბლიოთეკით სარგებლობის წესები,086_e1Y852YO2T.pdf,ბიბლიოთეკა,library,direct_general,False,APPROVE_PUBLIC,,
alte_required_special_needs_service_001,რა მხარდაჭერა აქვს სპეციალური საჭიროების მქონე სტუდენტს?,სპეციალური საჭიროების მქონე პირთა მომსახურების წესი,088_Wmnayjohgb.pdf,სპეციალური საჭიროების მქონე პირთა მომსახურება,student_services,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_special_needs_service_002,ვის მივმართო ადაპტაციის ან მხარდაჭერის მოთხოვნით?,სპეციალური საჭიროების მქონე პირთა მომსახურების წესი,088_Wmnayjohgb.pdf,სპეციალური საჭიროების მქონე პირთა მომსახურება,student_services,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_career_alumni_service_001,რა კარიერულ სერვისებს სთავაზობს უნივერსიტეტი სტუდენტებს?,კარიერული განვითარების და კურსდამთავრებულთა მომსახურების წესი,092_UM4rez8Sgq.pdf,კარიერა და კურსდამთავრებულები,career,direct_general,False,APPROVE_PUBLIC,,
alte_required_career_alumni_service_002,რა სერვისებია კურსდამთავრებულებისთვის?,კარიერული განვითარების და კურსდამთავრებულთა მომსახურების წესი,092_UM4rez8Sgq.pdf,კარიერა და კურსდამთავრებულები,career,direct_general,False,APPROVE_PUBLIC,,
alte_required_career_alumni_service_003,კარიერა და კურსდამთავრებულები: რა წერია ნაწილში - 3.2. კურსდამთავრებულთა ურთიერთობა?,კარიერული განვითარების და კურსდამთავრებულთა მომსახურების წესი,092_UM4rez8Sgq.pdf,კარიერა და კურსდამთავრებულები,career,direct_general,False,APPROVE_PUBLIC,,
alte_required_career_alumni_service_004,კარიერა და კურსდამთავრებულები: რა წერია ნაწილში - მუხლი 5. სტუდენტებთან და კურსდამთავრებულებთან ურთიერთობის საკომუნიკაციო?,კარიერული განვითარების და კურსდამთავრებულთა მომსახურების წესი,092_UM4rez8Sgq.pdf,კარიერა და კურსდამთავრებულები,career,direct_general,False,APPROVE_PUBLIC,,
alte_required_student_service_001,რა სერვისებს სთავაზობს უნივერსიტეტი სტუდენტებს?,სტუდენტთა მომსახურების წესი,094_69lz6nfM5T.pdf,სტუდენტთა მომსახურება,student_services,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_student_service_002,ვის მივმართო სტუდენტურ სერვისებზე?,სტუდენტთა მომსახურების წესი,094_69lz6nfM5T.pdf,სტუდენტთა მომსახურება,student_services,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_student_service_003,"სტუდენტთა მომსახურება: რა წერია ნაწილში - კომუნიკაცია სტუდენტთან მხარდაჭერის ჰაბში. კომუკინაციის მთავარი მიზანია,?",სტუდენტთა მომსახურების წესი,094_69lz6nfM5T.pdf,სტუდენტთა მომსახურება,student_services,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_student_service_004,სტუდენტთა მომსახურება: რა წერია ნაწილში - უნივერსიტეტში არსებული სერვისების ჩამონათვალი?,სტუდენტთა მომსახურების წესი,094_69lz6nfM5T.pdf,სტუდენტთა მომსახურება,student_services,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_student_rights_001,როგორ იცავს უნივერსიტეტი სტუდენტის უფლებებს?,სტუდენტთა უფლებების დაცვის მექანიზმები,095_LHzTgcc2Rc.pdf,სტუდენტის უფლებები,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_student_rights_002,სად შემიძლია საჩივრის ან განცხადების შეტანა?,სტუდენტთა უფლებების დაცვის მექანიზმები,095_LHzTgcc2Rc.pdf,სტუდენტის უფლებები,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_student_rights_003,სტუდენტის უფლებები: რა წერია ნაწილში - ზოგადი დებულებები?,სტუდენტთა უფლებების დაცვის მექანიზმები,095_LHzTgcc2Rc.pdf,სტუდენტის უფლებები,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_student_rights_004,სტუდენტის უფლებები: რა წერია ნაწილში - თავი I?,სტუდენტთა უფლებების დაცვის მექანიზმები,095_LHzTgcc2Rc.pdf,სტუდენტის უფლებები,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_student_rights_005,"სტუდენტის უფლებები: რა წერია ნაწილში - • საგანმანათლებლო სფეროში მიმდინარე სხვადასხვა კონკურსების, პროექტების და?",სტუდენტთა უფლებების დაცვის მექანიზმები,095_LHzTgcc2Rc.pdf,სტუდენტის უფლებები,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_student_rights_006,სტუდენტის უფლებები: რა წერია ნაწილში - • სტუდენტების ხელშეწყობა დასაქმებისათვის აუცილებელი ზოგადი უნარ- ჩვევების?,სტუდენტთა უფლებების დაცვის მექანიზმები,095_LHzTgcc2Rc.pdf,სტუდენტის უფლებები,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_student_rights_007,სტუდენტის უფლებები: რა წერია ნაწილში - • სამეცნიერო-კვლევით საქმიანობაში და უნივერსიტეტის მიერ ორგანიზებულ სხვა?,სტუდენტთა უფლებების დაცვის მექანიზმები,095_LHzTgcc2Rc.pdf,სტუდენტის უფლებები,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_student_rights_008,"სტუდენტის უფლებები: რა წერია ნაწილში - • გადაიხადოს სწავლის საფასური, უნივერსიტეტთან გაფორმებული ხელშეკრულების და?",სტუდენტთა უფლებების დაცვის მექანიზმები,095_LHzTgcc2Rc.pdf,სტუდენტის უფლებები,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_student_rights_009,სტუდენტის უფლებები: რა წერია ნაწილში - ნებისმიერი ნაწარმოები?,სტუდენტთა უფლებების დაცვის მექანიზმები,095_LHzTgcc2Rc.pdf,სტუდენტის უფლებები,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_student_rights_010,სტუდენტის უფლებები: რა წერია ნაწილში - • არ დაუშვას უნივერსიტეტისგან მიღებული მატერიალური რესურსებისა და სხვა სახის?,სტუდენტთა უფლებების დაცვის მექანიზმები,095_LHzTgcc2Rc.pdf,სტუდენტის უფლებები,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_student_rights_011,სტუდენტის უფლებები: რა წერია ნაწილში - თავი III?,სტუდენტთა უფლებების დაცვის მექანიზმები,095_LHzTgcc2Rc.pdf,სტუდენტის უფლებები,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_student_rights_012,სტუდენტის უფლებები: რა წერია ნაწილში - თავი IV?,სტუდენტთა უფლებების დაცვის მექანიზმები,095_LHzTgcc2Rc.pdf,სტუდენტის უფლებები,student_services,direct_general_handover_complaint,True,APPROVE_CONSERVATIVE,,
alte_required_deans_grant_001,რა არის დეკანის გრანტი?,დეკანის გრანტის წესი,096_au4xEQ3RLj.pdf,დეკანის გრანტი,finance,conservative_handover_for_eligibility,True,APPROVE_CONSERVATIVE_OR_HANDOVER,,
alte_required_deans_grant_002,რა პირობებით ინიშნება დეკანის გრანტი?,დეკანის გრანტის წესი,096_au4xEQ3RLj.pdf,დეკანის გრანტი,finance,conservative_handover_for_eligibility,True,APPROVE_CONSERVATIVE_OR_HANDOVER,,
alte_required_deans_grant_003,დეკანის გრანტი: რა წერია ნაწილში - Მუხლი 4. აკადემიური მიღწევებისთვის დეკანის გრანტის მინიჭების პროცედურა და?,დეკანის გრანტის წესი,096_au4xEQ3RLj.pdf,დეკანის გრანტი,finance,conservative_handover_for_eligibility,True,APPROVE_CONSERVATIVE_OR_HANDOVER,,
alte_required_deans_grant_004,"დეკანის გრანტი: რა წერია ნაწილში - 5. გრანტის კანდიდატებს შორის, თითოეული იმ სკოლის ჭრილში სადაც სამაგისტრო საფეხური?",დეკანის გრანტის წესი,096_au4xEQ3RLj.pdf,დეკანის გრანტი,finance,conservative_handover_for_eligibility,True,APPROVE_CONSERVATIVE_OR_HANDOVER,,
alte_required_deans_grant_005,დეკანის გრანტი: რა წერია ნაწილში - მუხლი 5. დასკვნითი დებულებები?,დეკანის გრანტის წესი,096_au4xEQ3RLj.pdf,დეკანის გრანტი,finance,conservative_handover_for_eligibility,True,APPROVE_CONSERVATIVE_OR_HANDOVER,,
alte_required_generative_ai_policy_001,როგორ შეიძლება გენერაციული AI-ის გამოყენება?,გენერაციული AI გამოყენების პოლიტიკა,131_yM6EMjQz9I.pdf,გენერაციული AI,academic_registry,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_generative_ai_policy_002,რა წესებია AI-ის გამოყენებაზე სასწავლო პროცესში?,გენერაციული AI გამოყენების პოლიტიკა,131_yM6EMjQz9I.pdf,გენერაციული AI,academic_registry,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
alte_required_generative_ai_policy_003,გენერაციული AI: რა წერია ნაწილში - გენერაციული ხელოვნური ინტელექტის გამოყენების პოლიტიკა?,გენერაციული AI გამოყენების პოლიტიკა,131_yM6EMjQz9I.pdf,გენერაციული AI,academic_registry,direct_general_handover_case,True,APPROVE_CONSERVATIVE,,
