source_key,source_url,source_file,title,language,department,category,section,chunk_index,sensitivity,review_required,public_answer_allowed,recommended_review_action,content_preview,decision,reviewer,review_date,reviewer_notes
full_alte_local_kb_student_services_alte-edu-ge-ka-studentebis-sakonsultatsio-saatebi,https://alte.edu.ge/ka/studentebis-sakonsultatsio-saatebi,alte_knowledge_base_ka.jsonl,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,📅 სტუდენტების საკონსულტაციო საათები | ალტე უნივერსიტეტი,,,,
full_alte_local_kb_visa_relocation_alte-edu-ge-ka-studentebis-viziti-fsiqoterapiis-sakhlshi-kamara,https://alte.edu.ge/ka/studentebis-viziti-fsiqoterapiis-sakhlshi-kamara,alte_knowledge_base_ka.jsonl,სტუდენტების ვიზიტი ფსიქოთერაპიის სახლში „კამარა“ - აღწერა,ka,International Admissions,visa_relocation,სტუდენტების ვიზიტი ფსიქოთერაპიის სახლში „კამარა“ - აღწერა,518,high,true,false,HANDOVER_ONLY,"ალტე უნივერსიტეტის სტუდენტური გამოცდილების მართვის დეპარტამენტისა და სტუდენტთა კეთილდღეობისა და წარმატების მენტორის, სოფო კოშაძის ორგანიზებით, ფსიქოლოგიის პროგრამის სტუდენტები ფსიქოთერაპიის სახლს „კამარა“ ესტუმრნენ.",,,,
full_alte_local_kb_visa_relocation_alte-edu-ge-ka-studentebis-viziti-fsiqoterapiis-sakhlshi-kamara,https://alte.edu.ge/ka/studentebis-viziti-fsiqoterapiis-sakhlshi-kamara,alte_knowledge_base_ka.jsonl,სტუდენტების ვიზიტი ფსიქოთერაპიის სახლში „კამარა“,ka,Medicine,visa_relocation,სტუდენტების ვიზიტი ფსიქოთერაპიის სახლში „კამარა“,1,high,true,false,HANDOVER_ONLY,"ალტე უნივერსიტეტის სტუდენტური გამოცდილების მართვის დეპარტამენტისა და სტუდენტთა კეთილდღეობისა და წარმატების მენტორის, სოფო კოშაძის ორგანიზებით, ფსიქოლოგიის პროგრამის სტუდენტები ფსიქოთერაპიის სახლს „კამარა“ ესტუმრნენ. სტუდ",,,,
full_alte_local_kb_medicine_md_alte-edu-ge-ka-studentebis-viziti-fsiqoterapiis-sakhlshi-kamara,https://alte.edu.ge/ka/studentebis-viziti-fsiqoterapiis-sakhlshi-kamara,alte_knowledge_base_ka.jsonl,html_title,ka,Medicine,medicine_md,html_title,2,high,true,false,NEEDS_OFFICIAL_SOURCE,"სტუდენტებს პრაქტიკოსმა ფსიქოთერაპევტმა, არტთერაპევტმა და EMDR თერაპევტმა, მერი გელაშვილმა უმასპინძლა და მათ საკუთარი მრავალწლიანი პროფესიული გამოცდილება გაუზიარა.",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studentebistvis,https://alte.edu.ge/ka/studentebistvis,alte_knowledge_base_ka.jsonl,ბიბლიოთეკა - აღწერა,ka,Student Services,student_services,ბიბლიოთეკა - აღწერა,521,medium,false,true,REVIEW_REQUIRED,ალტე უნივერსიტეტის ბიბლიოთეკის ამოცანაა შექმნას სასწავლო-სამეცნიერო საქმიანობისთვის ხელშემწყობი და კომფორტული გარემო.,,,,
full_alte_local_kb_medicine_md_alte-edu-ge-ka-studentebistvis,https://alte.edu.ge/ka/studentebistvis,alte_knowledge_base_ka.jsonl,ბიბლიოთეკა,ka,Medicine,medicine_md,ბიბლიოთეკა,1,high,true,false,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის ბიბლიოთეკის ამოცანაა შექმნას სასწავლო-სამეცნიერო საქმიანობისთვის ხელშემწყობი და კომფორტული გარემო. ბიბლიოთეკა ორიენტირებულია თავის მომხმარებელს მიაწოდოს სასწავლო და სამეცნიერო რესურსი, გაუწიოს საინფორმ",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studentta-ketildgheobisa-da-tsarmatebis-mentori,https://alte.edu.ge/ka/studentta-ketildgheobisa-da-tsarmatebis-mentori,alte_knowledge_base_ka.jsonl,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი - აღწერა,ka,Student Services,student_services,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი - აღწერა,523,medium,false,true,REVIEW_REQUIRED,მიიღე მენტორული მხარდაჭერა აკადემიურ პროგრესსა და კეთილდღეობისთვის ალტე უნივერსიტეტში!,,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studentta-ketildgheobisa-da-tsarmatebis-mentori,https://alte.edu.ge/ka/studentta-ketildgheobisa-da-tsarmatebis-mentori,alte_knowledge_base_ka.jsonl,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი,ka,Student Services,student_services,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი,1,medium,false,true,REVIEW_REQUIRED,"ალტე უნივერსიტეტში ხელმისაწვდომია სტუდენტთა კეთილდღეობისა და წარმატების მენტორის სერვისი, რომლის მიზანია ხელი შეუწყოს სტუდენტების აკადემიურ პროგრესს და გაუწიოს მენტალური მხარდაჭერა კომპეტენციის ფარგლებში. სტუდენტთა კეთილ",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studentta-ketildgheobisa-da-tsarmatebis-mentori,https://alte.edu.ge/ka/studentta-ketildgheobisa-da-tsarmatebis-mentori,alte_knowledge_base_ka.jsonl,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი | ალტე,,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studentta-ketildgheobisa-da-tsarmatebis-mentori,https://alte.edu.ge/ka/studentta-ketildgheobisa-da-tsarmatebis-mentori,alte_knowledge_base_ka.jsonl,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი,ka,Student Services,student_services,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი,3,medium,false,true,REVIEW_REQUIRED,"ალტე უნივერსიტეტში სტუდენტებისთვის ხელმისაწვდომია სტუდენტთა კეთილდღეობისა და წარმატების მენტორის სერვისი, რომლის მიზანია, ხელი შეუწყოს მათ აკადემიურ წინსვლას და კომპეტენციის ფარგლებში, უზრუნველყოს სტუდენტების მენტალური მ",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studentta-ketildgheobisa-da-tsarmatebis-mentori-2,https://alte.edu.ge/ka/studentta-ketildgheobisa-da-tsarmatebis-mentori-2,alte_knowledge_base_ka.jsonl,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი - აღწერა,ka,Student Services,student_services,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი - აღწერა,527,medium,false,true,REVIEW_REQUIRED,მიიღე მენტორული მხარდაჭერა აკადემიურ პროგრესსა და კეთილდღეობისთვის ალტე უნივერსიტეტში!,,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studentta-ketildgheobisa-da-tsarmatebis-mentori-2,https://alte.edu.ge/ka/studentta-ketildgheobisa-da-tsarmatebis-mentori-2,alte_knowledge_base_ka.jsonl,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი,ka,Student Services,student_services,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი,1,medium,false,true,REVIEW_REQUIRED,"ალტე უნივერსიტეტში სტუდენტებისთვის ხელმისაწვდომია სტუდენტთა კეთილდღეობისა და წარმატების მენტორის სერვისი, რომლის მიზანია, ხელი შეუწყოს მათ აკადემიურ წინსვლას და კომპეტენციის ფარგლებში, უზრუნველყოს სტუდენტების მენტალური მ",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studentta-ketildgheobisa-da-tsarmatebis-mentori-2,https://alte.edu.ge/ka/studentta-ketildgheobisa-da-tsarmatebis-mentori-2,alte_knowledge_base_ka.jsonl,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი | ალტე,,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studentta-ketildgheobisa-da-tsarmatebis-mentori-2,https://alte.edu.ge/ka/studentta-ketildgheobisa-da-tsarmatebis-mentori-2,alte_knowledge_base_ka.jsonl,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი,ka,Student Services,student_services,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი,3,medium,false,true,REVIEW_REQUIRED,"ალტე უნივერსიტეტში ხელმისაწვდომია სტუდენტთა კეთილდღეობისა და წარმატების მენტორის სერვისი, რომლის მიზანია ხელი შეუწყოს სტუდენტების აკადემიურ პროგრესს და გაუწიოს მენტალური მხარდაჭერა კომპეტენციის ფარგლებში. სტუდენტთა კეთილ",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studentta-sayuradghebod,https://alte.edu.ge/ka/studentta-sayuradghebod,alte_knowledge_base_ka.jsonl,პირველკურსელთა საყურადღებოდ! - აღწერა,ka,Student Services,student_services,პირველკურსელთა საყურადღებოდ! - აღწერა,531,medium,false,true,REVIEW_REQUIRED,მნიშვნელოვანი თარიღები პირველკურსელებისთვის,,,,
full_alte_local_kb_medicine_md_alte-edu-ge-ka-studentta-sayuradghebod,https://alte.edu.ge/ka/studentta-sayuradghebod,alte_knowledge_base_ka.jsonl,პირველკურსელთა საყურადღებოდ!,ka,Medicine,medicine_md,პირველკურსელთა საყურადღებოდ!,1,high,true,false,NEEDS_OFFICIAL_SOURCE,"გაცნობებთ, რომ ალტე უნივერსიტეტში სასწავლო პროცესი იწყება 2024 წლის 23 სექტემბერს , გარდა მედიცინის ქართულენოვანი, ინგლისურენოვანი და კომპიუტერული მეცნიერების ინგლისურენოვანი პროგრამებისა, რომლებიც სწავლას დაიწყებენ 14 ო",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studentu-banakshi-registratsia-daitsyo,https://alte.edu.ge/ka/studentu-banakshi-registratsia-daitsyo,alte_knowledge_base_ka.jsonl,სტუდენტურ ბანაკზე რეგისტრაცია დაიწყო - აღწერა,ka,Student Services,student_services,სტუდენტურ ბანაკზე რეგისტრაცია დაიწყო - აღწერა,533,medium,false,true,REVIEW_REQUIRED,ნებისმიერი საფეხურის აგროტექნოლოგიების სფეროთი დაინტერესებულ სტუდენტებსა ალტე უნივერსიტეტი და იაკობ გოგებაშვილის სახელობის თელავის სახელმწიფო უნივერსიტეტი 5-დღიან სტუდენტურ ბანაკს სთავაზობს!,,,,
full_alte_local_kb_finance_tuition_alte-edu-ge-ka-studentu-banakshi-registratsia-daitsyo,https://alte.edu.ge/ka/studentu-banakshi-registratsia-daitsyo,alte_knowledge_base_ka.jsonl,სტუდენტურ ბანაკზე რეგისტრაცია დაიწყო,ka,Finance,finance_tuition,სტუდენტურ ბანაკზე რეგისტრაცია დაიწყო,1,high,true,false,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტი და იაკობ გოგებაშვილის სახელობის თელავის სახელმწიფო უნივერსიტეტი ნებისმიერი საფეხურის სტუდენტებს 5-დღიან სტუდენტურ ბანაკს სთავაზობს! ბანაკი, CIF პროექტის ფარგლებში, ფერმერთა ასოციაციის, შვედეთის აგრარული",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studentu-banakshi-registratsia-daitsyo,https://alte.edu.ge/ka/studentu-banakshi-registratsia-daitsyo,alte_knowledge_base_ka.jsonl,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,ნებისმიერი საფეხურის აგროტექნოლოგიების სფეროთი დაინტერესებულ სტუდენტებსა ალტე უნივერსიტეტი და იაკობ გოგებაშვილის სახელობის თელავის სახელმწიფო უნივერსიტეტი 5-დღიან სტუდენტურ ბანაკს სთავაზობს!,,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-gzamkvlevi,https://alte.edu.ge/ka/studenturi-gzamkvlevi,alte_knowledge_base_ka.jsonl,სტუდენტური გზამკვლევი - აღწერა,ka,Student Services,student_services,სტუდენტური გზამკვლევი - აღწერა,536,medium,false,true,REVIEW_REQUIRED,გაიგე ყველაფერი ალტე უნივერსიტეტის სასწავლო პროცესსა და სტუდენტურ ცხოვრებაზე!,,,,
full_alte_local_kb_deadlines_calendar_alte-edu-ge-ka-studenturi-gzamkvlevi,https://alte.edu.ge/ka/studenturi-gzamkvlevi,alte_knowledge_base_ka.jsonl,სტუდენტური გზამკვლევი,ka,Academic Registry,deadlines_calendar,სტუდენტური გზამკვლევი,1,high,true,false,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის სტუდენტურ გზამკვლევში, მოცემულია ინფორმაცია აკადემიურ მოთხოვნებზე, სასწავლო პროცესებსა და გარემოზე, სტუდენტურ სერვისებზე, საუნივერსიტეტო ცხოვრებასა და აქტივობებზე. მოცემული დოკუმენტის საშუალებით, სტუდე",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-gzamkvlevi,https://alte.edu.ge/ka/studenturi-gzamkvlevi,alte_knowledge_base_ka.jsonl,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,📘 სტუდენტური გზამკვლევი | ალტე უნივერსიტეტი,,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-studenturi-konferentsia-2025,https://alte.edu.ge/ka/studenturi-konferentsia-2025,alte_knowledge_base_ka.jsonl,სტუდენტური კონფერენცია 2025 - აღწერა,ka,International Admissions,international_admissions,სტუდენტური კონფერენცია 2025 - აღწერა,539,high,true,false,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის კვლევების ხელშეწყობისა და პროექტების განვითარების დეპარტამენტის ორგანიზებული საერთაშორისო სტუდენტური კონფერენცია 2025 - „ინოვაციები, საზოგადოება და მომავალი” წარმატებით დასრულდა",,,,
full_alte_local_kb_medicine_md_alte-edu-ge-ka-studenturi-konferentsia-2025,https://alte.edu.ge/ka/studenturi-konferentsia-2025,alte_knowledge_base_ka.jsonl,სტუდენტური კონფერენცია 2025,ka,Medicine,medicine_md,სტუდენტური კონფერენცია 2025,1,high,true,false,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის კვლევების ხელშეწყობისა და პროექტების განვითარების დეპარტამენტის ორგანიზებული საერთაშორისო სტუდენტური კონფერენცია 2025 - „ინოვაციები, საზოგადოება და მომავალი” წარმატებით დასრულდა! ინტერდისციპლინარული და",,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-studenturi-konferentsia-2025,https://alte.edu.ge/ka/studenturi-konferentsia-2025,alte_knowledge_base_ka.jsonl,html_title,ka,International Admissions,international_admissions,html_title,2,high,true,false,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის საერთაშორისო სტუდენტური კონფერენცია 2025 - „ინოვაციები, საზოგადოება და მომავალი” წარმატებით დასრულდა",,,,
full_alte_local_kb_deadlines_calendar_alte-edu-ge-ka-studenturi-kvleviti-habis-pirveli-shekhvedra-tsarmatebit-gaimarta,https://alte.edu.ge/ka/studenturi-kvleviti-habis-pirveli-shekhvedra-tsarmatebit-gaimarta,alte_knowledge_base_ka.jsonl,ალტე უნივერსიტეტში „სტუდენტური კვლევითი ჰაბი“ ამოქმედდა - აღწერა,ka,Academic Registry,deadlines_calendar,ალტე უნივერსიტეტში „სტუდენტური კვლევითი ჰაბი“ ამოქმედდა - აღწერა,542,high,true,false,NEEDS_OFFICIAL_SOURCE,"„სტუდენტური კვლევითი ჰაბი“ ალტე უნივერსიტეტის ინსტიტუციური ინიციატივაა, რომელიც სტუდენტებს კვლევით საქმიანობაში ჩართვასა და სხვადასხვა აქტივობაში მონაწილეობაში ეხმარება. აღნიშნული პლატფორმა აძლიერებს კვლევაზე ორიენტირებუ",,,,
full_alte_local_kb_medicine_md_alte-edu-ge-ka-studenturi-kvleviti-habis-pirveli-shekhvedra-tsarmatebit-gaimarta,https://alte.edu.ge/ka/studenturi-kvleviti-habis-pirveli-shekhvedra-tsarmatebit-gaimarta,alte_knowledge_base_ka.jsonl,ალტე უნივერსიტეტში „სტუდენტური კვლევითი ჰაბი“ ამოქმედდა,ka,Medicine,medicine_md,ალტე უნივერსიტეტში „სტუდენტური კვლევითი ჰაბი“ ამოქმედდა,1,high,true,false,NEEDS_OFFICIAL_SOURCE,ალტე უნივერსიტეტის ახალი ინიციატივის - „სტუდენტური კვლევითი ჰაბის“ პირველი შეხვედრა წარმატებით გაიმართა. ღონისძიებას მედიცინის საერთაშორისო სკოლის სტუდენტები ესწრებოდნენ. „სტუდენტური კვლევითი ჰაბი“ ალტე უნივერსიტეტის ინს,,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-kvleviti-habis-pirveli-shekhvedra-tsarmatebit-gaimarta,https://alte.edu.ge/ka/studenturi-kvleviti-habis-pirveli-shekhvedra-tsarmatebit-gaimarta,alte_knowledge_base_ka.jsonl,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,ალტე უნივერსიტეტში „სტუდენტური კვლევითი ჰაბი“ ამოქმედდა,,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,alte_knowledge_base_ka.jsonl,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი - აღწერა,ka,Student Services,student_services,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი - აღწერა,545,medium,false,true,REVIEW_REQUIRED,მიიღე მენტორული მხარდაჭერა აკადემიურ პროგრესსა და კეთილდღეობისთვის ალტე უნივერსიტეტში!,,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,alte_knowledge_base_ka.jsonl,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი,ka,Student Services,student_services,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი,1,medium,false,true,REVIEW_REQUIRED,"ალტე უნივერსიტეტში ხელმისაწვდომია სტუდენტთა კეთილდღეობისა და წარმატების მენტორის სერვისი, რომლის მიზანია ხელი შეუწყოს სტუდენტების აკადემიურ პროგრესს და გაუწიოს მენტალური მხარდაჭერა კომპეტენციის ფარგლებში. სტუდენტთა კეთილ",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,alte_knowledge_base_ka.jsonl,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი | ალტე,,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,alte_knowledge_base_ka.jsonl,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი,ka,Student Services,student_services,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი,3,medium,false,true,REVIEW_REQUIRED,"ალტე უნივერსიტეტში სტუდენტებისთვის ხელმისაწვდომია სტუდენტთა კეთილდღეობისა და წარმატების მენტორის სერვისი, რომლის მიზანია, ხელი შეუწყოს მათ აკადემიურ წინსვლას და კომპეტენციის ფარგლებში, უზრუნველყოს სტუდენტების მენტალური მ",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,alte_knowledge_base_ka.jsonl,კარიერული განვითარება - აღწერა,ka,Student Services,student_services,კარიერული განვითარება - აღწერა,4,medium,false,true,REVIEW_REQUIRED,"განავითარე კარიერა ალტე უნივერსიტეტში—ვორქშოპები, სტაჟირება, მენტორობა და დასაქმების ფორუმი!",,,,
full_alte_local_kb_deadlines_calendar_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,alte_knowledge_base_ka.jsonl,კარიერული განვითარება,ka,Academic Registry,deadlines_calendar,კარიერული განვითარება,5,high,true,false,NEEDS_OFFICIAL_SOURCE,"სტუდენტთა და კურსდამთავრებულთა დასაქმების ხელშეწყობა და კარიერულ განვითარებაზე ზრუნვა, უნივერსიტეტის პრიორიტეტია. ალტე უნივერსიტეტი, მისიის შესაბამისად, მუდმივად ზრუნავს შექმნას ისეთი გარემო, სადაც სტუდენტებს ექნებათ შეს",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,alte_knowledge_base_ka.jsonl,html_title,ka,Student Services,student_services,html_title,6,medium,false,true,REVIEW_REQUIRED,🚀 კარიერული განვითარება | ალტე უნივერსიტეტი,,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,alte_knowledge_base_ka.jsonl,ომბუდსმენი - აღწერა,ka,Student Services,student_services,ომბუდსმენი - აღწერა,7,medium,false,true,REVIEW_REQUIRED,სტუდენტური ომბუდსმენი გეხმარებათ პრობლემების გადაწყვეტაში—დაგვიკავშირდით მხარდაჭერისთვის!,,,,
full_alte_local_kb_finance_tuition_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,alte_knowledge_base_ka.jsonl,ომბუდსმენი,ka,Finance,finance_tuition,ომბუდსმენი,8,high,true,false,NEEDS_OFFICIAL_SOURCE,"სტუდენტური ომბუდსმენი - იცოდე შენი უფლებები! სტუდენტური ომბუდსმენი ნეიტრალური და დამოუკიდებელი წარმომადგენელია, რომელიც სტუდენტებს უნივერსიტეტში წარმოქმნილი პრობლემების გადაჭრაში ეხმარება. მისი მთავარი როლი სტუდენტებსა დ",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,alte_knowledge_base_ka.jsonl,html_title,ka,Student Services,student_services,html_title,9,medium,false,true,REVIEW_REQUIRED,⚖️ ომბუდსმენი | ალტე უნივერსიტეტი,,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,alte_knowledge_base_ka.jsonl,რელოკაციის სერვისები - აღწერა,ka,Student Services,student_services,რელოკაციის სერვისები - აღწერა,10,high,true,false,REVIEW_REQUIRED,იპოვე საუკეთესო საცხოვრებელი ალტე უნივერსიტეტში—ჰოსტელი ან დამოუკიდებელი აპარტამენტები!,,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,alte_knowledge_base_ka.jsonl,რელოკაციის სერვისები,ka,International Admissions,international_admissions,რელოკაციის სერვისები,11,high,true,false,NEEDS_OFFICIAL_SOURCE,"გაეცანით ჩვენი უნივერსიტეტის საერთაშორისო სტუდენტებისთვის შეთავაზებულ ინდივიდუალურ საცხოვრებელ ვარიანტებს. კომფორტსა და მოსახერხებლობაზე ორიენტირებულით, ჩვენ გაწვდოთ ორ მთავარ არჩევანს: ჰოსტელის საცხოვრებელი იმ სტუდენტებ",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,alte_knowledge_base_ka.jsonl,html_title,ka,Student Services,student_services,html_title,12,high,true,false,REVIEW_REQUIRED,🏠 რელოკაციის სერვისები | ალტე უნივერსიტეტი,,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-tskhovreba,https://alte.edu.ge/ka/studenturi-tskhovreba,alte_knowledge_base_ka.jsonl,კლუბები - აღწერა,ka,Student Services,student_services,კლუბები - აღწერა,558,medium,false,true,REVIEW_REQUIRED,გაერთიანდი სტუდენტურ კლუბებში ალტე უნივერსიტეტში ან შექმენი შენი საკუთარი!,,,,
full_alte_local_kb_deadlines_calendar_alte-edu-ge-ka-studenturi-tskhovreba,https://alte.edu.ge/ka/studenturi-tskhovreba,alte_knowledge_base_ka.jsonl,კლუბები,ka,Academic Registry,deadlines_calendar,კლუბები,1,high,true,false,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტში სტუდენტური ცხოვრების მნიშვნელოვანი ნაწილს წარმოადგენს სტუდენტური კლუბები. სტუდენტების მიერ შექმნილი ორგანიზაციები უნივერსიტეტის აქტიური სოციალური და კულტურული გარემოს საფუძველია. იმისათვის, რომ ალტე უნ",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-tskhovreba,https://alte.edu.ge/ka/studenturi-tskhovreba,alte_knowledge_base_ka.jsonl,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,🎭 სტუდენტური კლუბები | ალტე უნივერსიტეტი,,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-tskhovreba,https://alte.edu.ge/ka/studenturi-tskhovreba,alte_knowledge_base_ka.jsonl,"დებატების, მოლაპარაკებებისა და საჯარო გამოსვლების კლუბი - აღწერა",ka,Student Services,student_services,"დებატების, მოლაპარაკებებისა და საჯარო გამოსვლების კლუბი - აღწერა",3,medium,false,true,REVIEW_REQUIRED,"ალტე უნივერსიტეტში შეიქმნა „დებატების, მოლაპარაკებებისა და საჯარო გამოსვლების კლუბი“, რომელსაც ხელმძღვანელობს სამართლის სკოლის სტუდენტი ხათუნა ფანცულაია.",,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-studenturi-tskhovreba,https://alte.edu.ge/ka/studenturi-tskhovreba,alte_knowledge_base_ka.jsonl,"დებატების, მოლაპარაკებებისა და საჯარო გამოსვლების კლუბი",ka,International Admissions,international_admissions,"დებატების, მოლაპარაკებებისა და საჯარო გამოსვლების კლუბი",4,high,true,false,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტში შეიქმნა „დებატების, მოლაპარაკებებისა და საჯარო გამოსვლების კლუბი“, რომელსაც ხელმძღვანელობს სამართლის სკოლის სტუდენტი ხათუნა ფანცულაია. კლუბის მიზანია სტუდენტებს სხვადასხვა აქტივობების საშუალებით განუვი",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-tskhovreba,https://alte.edu.ge/ka/studenturi-tskhovreba,alte_knowledge_base_ka.jsonl,სტუდენტური თვითმმართველობა - აღწერა,ka,Student Services,student_services,სტუდენტური თვითმმართველობა - აღწერა,5,medium,false,true,REVIEW_REQUIRED,სტუდენტური თვითმმართველობა იცავს სტუდენტთა უფლებებს და აძლიერებს საუნივერსიტეტო ცხოვრებას!,,,,
full_alte_local_kb_deadlines_calendar_alte-edu-ge-ka-studenturi-tskhovreba,https://alte.edu.ge/ka/studenturi-tskhovreba,alte_knowledge_base_ka.jsonl,სტუდენტური თვითმმართველობა,ka,Academic Registry,deadlines_calendar,სტუდენტური თვითმმართველობა,6,high,true,false,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის სტუდენტური თვითმმართველობა არის სტუდენტების მიერ გამჭვირვალე და სამართლიანი გზით არჩეული გუნდი, რომელიც ოფიციალურად წარმოადგენს სტუდენტებს უნივერსიტეტის თვითმმართველობის საბჭოზე. თვითმმართველობის მიზან",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-tskhovreba,https://alte.edu.ge/ka/studenturi-tskhovreba,alte_knowledge_base_ka.jsonl,html_title,ka,Student Services,student_services,html_title,7,medium,false,true,REVIEW_REQUIRED,🎓 სტუდენტური თვითმმართველობა | ალტე უნივერსიტეტი,,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-tvitmmartveloba,https://alte.edu.ge/ka/studenturi-tvitmmartveloba,alte_knowledge_base_ka.jsonl,სტუდენტური თვითმმართველობა - აღწერა,ka,Student Services,student_services,სტუდენტური თვითმმართველობა - აღწერა,566,medium,false,true,REVIEW_REQUIRED,სტუდენტური თვითმმართველობა იცავს სტუდენტთა უფლებებს და აძლიერებს საუნივერსიტეტო ცხოვრებას!,,,,
